accession_number,ddc_number,book,subject_code,author,book_category,book_publisher,book_pages,book_year,book_binding,book_source,price,book_volume,quantity,classesID,book_remarks,rack
758,540 WAJ,Chemistry MDCAT (UHS) (ETB Series),BIO-62-RK-1-001,Wajid Ali Kamboh Khurram Shahbaz,BS-Biochemistry,Wak Publishers,0,2018,PB,Purchase,0,0,1,0,0,0
759,540 WAJ,Chemistry MDCAT (UHS) (ETB Series),BIO-62-RK-1-002,Wajid Ali Kamboh Khurram Shahbaz,BS-Biochemistry,Wak Publishers,0,2018,PB,Purchase,0,0,1,0,0,0
760,540 WIL,Chemistry in Action,BIO-63-RK-1-001,LDR Wilford,BS-Biochemistry,0,0,0,PB,Purchase,0,0,1,0,0,0
761,540 ZUM,Chemistry,BIO-64-RK-1-001,Steven S Zumdahl Susan A Zumdahl,BS-Biochemistry,0,0,0,PB,Purchase,0,0,1,0,0,0
762,540 HES,Chemistry Made Simple,BIO-65-RK-1-001,Fred C Hess,BS-Biochemistry,0,0,0,PB,Purchase,0,0,1,0,0,0
763,540 HOL,A New Certificate Chemistry,BIO-66-RK-1-001,Holderness & Lambert,BS-Biochemistry,HEB,0,0,PB,Purchase,0,6th,1,0,0,0
764,541 HAQ,Principles of Physical Chemistry,BIO-67-RK-1-001,Haq Nawaz Bhatti Kazim Hussain,BS-Biochemistry,Carvan,0,0,PB,Purchase,0,0,1,0,0,0
765,541 HAQ,Principles of Physical Chemistry,BIO-67-RK-1-002,Haq Nawaz Bhatti Kazim Hussain,BS-Biochemistry,Carvan,0,0,PB,Purchase,0,0,1,0,0,0
766,541.3 ALI,A Textbook of Physical Chemistry for B.Sc Students,BIO-68-RK-1-001,Dr Ali Muhammad Ghulam Rasool Chaudhry,BS-Biochemistry,0,0,0,PB,Purchase,0,0,1,0,0,0
767,547 BAH,A Textbook of Organic ChemistrIn,BIO-69-RK-1-001,Arun Bahl B S Bahl,BS-Biochemistry,0,0,0,PB,Purchase,0,6th,1,0,0,0
768,546 ZAF,A Textbook of Inorganic Chemistry for B.Sc Students,BIO-70-RK-1-001,Muhammad Zafar Iqbal,BS-Biochemistry,Ilmi,0,0,PB,Purchase,0,0,1,0,0,0
769,660.281 SDE,Chemical Process Control (An Introduction to Theory and Practice),BIO-71-RK-1-001,George Stephanopoulos,BS-Biochemistry,Pearson,0,0,PB,Purchase,0,0,1,0,0,0
770,660.281 SDE,Chemical Process Control (An Introduction to Theory and Practice),BIO-71-RK-1-002,George Stephanopoulos,BS-Biochemistry,Pearson,0,0,PB,Purchase,0,0,1,0,0,0
771,660.281 SDE,Chemical Process Control (An Introduction to Theory and Practice),BIO-71-RK-1-003,George Stephanopoulos,BS-Biochemistry,Pearson,0,0,PB,Purchase,0,0,1,0,0,0
772,660.281 SDE,Chemical Process Control (An Introduction to Theory and Practice),BIO-71-RK-1-004,George Stephanopoulos,BS-Biochemistry,Pearson,0,0,PB,Purchase,0,0,1,0,0,0
773,547.7 BHA,A Textbook of Polymers Vol-II,BIO-72-RK-1-001,M>S Bhatnagar,BS-Biochemistry,S.Chand,0,0,PB,Purchase,0,0,1,0,0,0
774,574 QAY,Principles of Modern Biology,BIO-73-RK-1-001,Abdul Qayyum Khan Sulehria Muhammad Ashraf Mirza,BS-Biochemistry,Ilmi kitab Khana,0,0,PB,Purchase,0,0,1,0,0,0
775,570 JON,O Level Biology,BIO-74-RK-1-001,Mary Jones,BS-Biochemistry,Oxford,0,0,PB,Purchase,0,0,1,0,0,0
776,612.015 MUS,Essentials of Medical Biochemistry Vol-2,BIO-75-RK-1-001,Mushtaq Ahmad,BS-Biochemistry,Merit Publisher,0,2001,PB,Purchase,0,7th,1,0,0,0
777,612.015 FIR,Review Biochemistry,BIO-76-RK-1-001,Dr Muhammad Firdaus,BS-Biochemistry,0,0,0,PB,Purchase,0,4th,1,0,0,0
778,612.015 PRA,Department Biochemistry MBBS 2nd Year Practical,BIO-77-RK-1-001,CMH Lahore,BS-Biochemistry,0,0,0,PB,Purchase,0,0,1,0,0,0
779,612.015 HAR,Harper's Biochemistry,BIO-78-RK-1-001,Robert K Murray Daryl K Granner Peter A Mayes Victor,BS-Biochemistry,0,0,0,PB,Purchase,0,25th,1,0,0,0
780,612.015 RAF,Biochemistry Vol-1,BIO-79-RK-1-001,Dr Mohammad Rafiq Khan,BS-Biochemistry,Carvan Book House,0,0,PB,Purchase,0,0,1,0,0,0
781,612.015 RAF,Biochemistry Vol-1,BIO-79-RK-1-002,Dr Mohammad Rafiq Khan,BS-Biochemistry,Carvan,0,0,PB,Purchase,0,0,1,0,0,0
782,612.015 CHA,Textbook of Biochemistry,BIO-80-RK-1-001,MN Chatterjea Rana Shinde,BS-Biochemistry,Jaypee,0,0,PB,Purchase,0,7,1,0,0,0
783,612.015 CHA,Textbook of Biochemistry,BIO-80-RK-1-002,MN Chatterjea Rana Shinde,BS-Biochemistry,Jaypee,0,0,PB,Purchase,0,7,1,0,0,0
784,612.015 CHA,Textbook of Biochemistry,BIO-80-RK-1-003,MN Chatterjea Rana Shinde,BS-Biochemistry,Jaypee,0,0,PB,Purchase,0,7,1,0,0,0
785,612.015 CHA,Textbook of Biochemistry,BIO-80-RK-1-004,MN Chatterjea Rana Shinde,BS-Biochemistry,Jaypee,0,0,PB,Purchase,0,7,1,0,0,0
786,612.015 CHA,Textbook of Biochemistry,BIO-80-RK-1-005,MN Chatterjea Rana Shinde,BS-Biochemistry,Jaypee,0,0,PB,Purchase,0,7,1,0,0,0
787,612.015 TAS,BCQ's in Biochemistry-II,BIO-81-RK-1-001,Tasaddiq Hussain Bhatti,BS-Biochemistry,0,0,0,PB,Purchase,0,3rd,1,0,0,0
788,612.015 RAO,Viva Voce Orals in Biochemistry,BIO-82-RK-1-001,B Prabhakar Rao,BS-Biochemistry,New Age,0,0,PB,Purchase,0,0,1,0,0,0
789,612.015 MUD,Biochemistry,BIO-83-RK-1-001,Dr Muddasir Muhammad,BS-Biochemistry,0,0,0,PB,Purchase,0,0,1,0,0,0
790,612.015 GLI,Biochemistry,BIO-84-RK-1-001,David M Glick,BS-Biochemistry,MEPC,0,0,PB,Purchase,0,10th,1,0,0,0
791,612.015 SMI,Pre Test Biochemistry & Genetics,BIO-85-RK-1-001,Cheryl Ingram Smith Kerry S Smith,BS-Biochemistry,0,0,0,PB,Purchase,0,2nd,1,0,0,0
792,570 TAY,Campbell Biology Concepts,BIO-86-RK-1-001,Marthar Taylor Jean Dickey Eric J Simon Jane,BS-Biochemistry,Pearson,0,0,PB,Purchase,0,9th,1,0,0,0
793,570 TAY,Campbell Biology Concepts,BIO-86-RK-1-002,Marthar Taylor Jean Dickey Eric J Simon Jane,BS-Biochemistry,Pearson,0,0,PB,Purchase,0,0,1,0,0,0
794,540 HAQ,Text Your Chemistry,BIO-87-RK-1-001,Dr Haq Nawaz Bhatti,BS-Biochemistry,Caravan's Book House,0,0,PB,Purchase,0,0,1,0,0,0
795,540 LEW,Thinking Chemistry,BIO-88-RK-1-001,Michael Lewis Guy Waller,BS-Biochemistry,Oxford,0,0,PB,Purchase,0,0,1,0,0,0
796,540 PAU,General Chemistry,BIO-89-RK-1-001,Linus Pauling Roger Hayward,BS-Biochemistry,W.H.Freeman,0,0,PB,Purchase,0,2nd,1,0,0,0
797,612.015 FAI,General Chemistry,BIO-90-RK-1-001,Faiq Ahmed Prof Dr Syed Hussain Prof Jawaid Altaf,BS-Biochemistry,0,0,0,PB,Purchase,0,2nd,1,0,0,0
798,612.015 CHA,Textbook of Medical Biochemistry Revised Edition,BIO-91-RK-1-001,MN Chatejee Rana Shinde,BS-Biochemistry,Jaypee,0,2020,PB,Purchase,0,0,1,0,0,0
799,546 WAH,Selected Topics in Inorganic Chemistry,BIO-92-RK-1-001,Wahid U Malik GD Tuli RD Madan,BS-Biochemistry,S. Chand,0,0,PB,Purchase,0,0,1,0,0,0
800,546 ZUL,A Text Book of Inorganic Chemistry,BIO-93-RK-1-001,Muhammad Zulfiqar Ali,BS-Biochemistry,Arif Sons,0,0,PB,Purchase,0,0,1,0,0,0
801,546 ZUL,A Text Book of Inorganic Chemistry,BIO-93-RK-1-002,Muhammad Zulfiqar Ali,BS-Biochemistry,Arif Sons,0,0,PB,Purchase,0,0,1,0,0,0
802,547 JAM,Organic Chemistry for BSc & BS Students,BIO-94-RK-1-001,Prof Muhammad Jamil Akhtar,BS-Biochemistry,Azeem,0,0,PB,Purchase,0,0,1,0,0,0
803,547 GHU,A Text Book of Organic Chemistry for BSc Students,BIO-95-RK-1-001,Prof Ghulam Rasool Chaudhary,BS-Biochemistry,New Kitab Markaz,0,0,PB,Purchase,0,0,1,0,0,0
804,547 GHU,A Text Book of Organic Chemistry for BSc Students,BIO-95-RK-1-002,Prof Ghulam Rasool Chaudhary,BS-Biochemistry,New Kitab Markaz,0,0,PB,Purchase,0,0,1,0,0,0
805,541 BHA,Essential of Physical Chemistry,BIO-96-RK-1-001,Arun Bahl,BS-Biochemistry,0,0,0,PB,Purchase,0,0,1,0,0,0
806,660.28 MCC,Unit Oparations of Chemical Engineering,BIO-97-RK-1-001,Warren L McCabe Julian C Smith Peter Harriott,BS-Biochemistry,0,0,0,PB,Purchase,0,7th,1,0,0,0
807,660.28 FOG,Elements of Chemical Reaction Engineering,BIO-98-RK-1-001,H Scott Fogler,BS-Biochemistry,0,0,0,PB,Purchase,0,4th,1,0,0,0
808,660.2 HIM,Basic Peinciples and Calculations in Chemical Engineering,BIO-99-RK-1-001,David M Himmelblau James B Riggs,BS-Biochemistry,Pearson,0,0,PB,Purchase,0,8th,1,0,0,0
809,660.29 SMI,Introduction to Chemical Engineering Thermodynamics ,BIO-100-RK-1-001,JM Smith HC Van Ness MM Abbott,BS-Biochemistry,0,0,0,PB,Purchase,0,6th,1,0,0,0
810,660.2 HIM,Basic Principles & Calculations in Chemical Engineering,BIO-101-RK-1-001,David M Himmelblau James B Riggs,BS-Biochemistry,0,0,0,PB,Purchase,0,7th,1,0,0,0
811,537.1 CHE,Field and Wave Electromagnetics,BIO-102-RK-1-001,David K Cheng,BS-Biochemistry,0,0,0,PB,Purchase,0,2nd,1,0,0,0
812,537.1 CHE,Field and Wave Electromagnetics,BIO-102-RK-1-002,David K Cheng,BS-Biochemistry,0,703,0,PB,Purchase,0,2nd,1,0,0,0
813,537.1 ALI,Electricity & Magnetism for BSc Students,BIO-103-RK-1-001,Ali Bin Wali (ilmi Kitab Khana),BS-Biochemistry,0,0,0,PB,Purchase,0,0,1,0,0,0
814,537.1 ALI,Electricity & Magnetism for BSc Students,BIO-103-RK-1-002,Ali Bin Wali (ilmi Kitab Khana),BS-Biochemistry,0,0,0,PB,Purchase,0,0,1,0,0,0
815,537.1 ALI,Electricity & Magnetism for BSc Students,BIO-103-RK-1-003,Ali Bin Wali (ilmi Kitab Khana),BS-Biochemistry,0,0,0,PB,Purchase,0,0,1,0,0,0
816,537.1 ALI,Electricity & Magnetism for BSc Students,BIO-103-RK-1-004,Ali Bin Wali (ilmi Kitab Khana),BS-Biochemistry,0,0,0,PB,Purchase,0,0,1,0,0,0
817,547 BAH,A Textbook of Organic Chemistry (For BSc Students),BIO-104-RK-1-001,Dr Wahid U Malik DrGDTuli,BS-Biochemistry,S. Chand & Company,0,1975,PB,Purchase,0,0,1,0,0,0
818,546 WAH,A Textbook of Organic Chemistry,BIO-105-RK-1-001,Arun Bhal,BS-Biochemistry,S. Chand & Company,0,1997,PB,Purchase,0,15th,1,0,0,0
819,547 BAH,A Textbook of Organic Chemistry,BIO-106-RK-1-001,Arun Bhal,BS-Biochemistry,S. Chand & Company,0,0,PB,Purchase,0,0,1,0,0,0
820,547 BAH,A Textbook of Organic Chemistry (For BSc Students),BIO-107-RK-1-001,Arun Bhal,BS-Biochemistry,S. Chand & Company,0,1999,PB,Purchase,0,21st,1,0,0,0
821,547 BAH,A Textbook of Organic Chemistry (For BSc Students),BIO-107-RK-1-002,Arun Bhal,BS-Biochemistry,S. Chand & Company,0,1999,PB,Purchase,0,21st,1,0,0,0
822,547 SYK,A Guide to Mechanism in Organic Chemistry,BIO-108-RK-1-001,Peter Skyes,BS-Biochemistry,0,0,0,PB,Purchase,0,6th,1,0,0,0
823,547 SYK,A Guide to Mechanism in Organic Chemistry,BIO-108-RK-1-002,Peter Skyes,BS-Biochemistry,Combridge,0,1985,PB,Purchase,0,6th,1,0,0,0
824,547 FIY,Systematic Organic Analysis for Graduate and Post Graduate Students,BIO-109-RK-1-001,Dr Fayyaz Ahmad Chughtai,BS-Biochemistry,Majeed Book Depot,0,0,PB,Purchase,0,0,1,0,0,0
825,546 BAD,Inorganic Chemistry Vol- I & II,BIO-110-RK-1-001,Badar-Ud-Din,BS-Biochemistry,Ferozesons,0,0,PB,Purchase,0,0,1,0,0,0
826,546 INO,"Inorganic Checmistry (BS, Botany, Zoology, Chemistry, ADS,BS, Botany, Zoology, Chemistry) ",BIO-111-RK-1-001,0,BS-Biochemistry,0,0,0,PB,Purchase,0,0,1,0,0,0
827,540 MAS,Barron's SAT Subject Test Chemistry,BIO-112-RK-1-001,Joseph A Mascetta,BS-Biochemistry,Jahangir Books,0,2010,PB,Purchase,0,9th,1,0,0,0
828,612.015 HAS,A Complete Textbook of Medical Biochemistry ,BIO-113-RK-1-001,Prof Dr Mukhtar Ahmad Hashmi,BS-Biochemistry,Health and Education Foundation,0,2011,PB,Purchase,0,5th,1,0,0,0
829,612.015 HAS,A Complete Textbook of Medical Biochemistry ,BIO-113-RK-1-002,Prof Dr Mukhtar Ahmad Hashmi,BS-Biochemistry,Health and Education Foundation,0,2011,PB,Purchase,0,5th,1,0,0,0
830,612.015 SAT,Biochemistry (with clinical concepts & case studies),BIO-114-RK-1-001,Dr U Satyanarayana,BS-Biochemistry,Elsevier,0,2013,PB,Purchase,0,4th,1,0,0,0
831,540 HAR,Chemistry,BIO-115-RK-1-001,Richard Hawood,BS-Biochemistry,Cambridge University Press,0,0,PB,Purchase,0,0,1,0,0,0
832,612.015 KAP,"Kaplan Medical USMLE Step 1, Lecture Notes  Biochemistry and Medical Genetics",BIO-116-RK-1-001,Sam Turco,BS-Biochemistry,Kaplan,0,0,PB,Purchase,0,0,1,0,0,0
833,571.6 TAN,"Biomolecules, Cell Biology and Genetics",BIO-117-RK-1-001,Tanzeem Akbar Cheema,BS-Biochemistry,ILMI Kitab Khana,0,2009,PB,Purchase,0,0,1,0,0,0
834,612.015,Harper's Illustrated Biochemistry ,BIO-118-RK-1-001,Robert K Murray,BS-Biochemistry,McGraw Hill,0,2006,PB,Purchase,0,27th,1,0,0,0
835,540 ARS,MCQs Chemistry for Lecture (Solved Papers),BIO-119-RK-1-001,Dr Arshad-ul-Hassan,BS-Biochemistry,Dogarsons,0,0,PB,Purchase,0,0,1,0,0,0
836,540 RIA,Textbook of General Biochemistry for BS & MSc Zoology,BIO-120-RK-1-001,Riaz-ul-Haq Ramay,BS-Biochemistry,M.I. Publishers,0,2020,PB,Purchase,0,0,1,0,0,0
837,660 AUS,Chemical Process Industries,BIO-121-RK-1-001,George T Austin,BS-Biochemistry,0,0,0,PB,Purchase,0,5th,1,0,0,0
838,660 AUS,Chemical Process Industries,BIO-121-RK-1-002,George T Austin,BS-Biochemistry,0,0,0,PB,Purchase,0,5th,1,0,0,0
839,660 AUS,Chemical Process Industries,BIO-121-RK-1-003,George T Austin,BS-Biochemistry,0,0,0,PB,Purchase,0,5th,1,0,0,0
840,660.28 CHA,Unit Operations of Chemical Engineering Vol-II,BIO-122-RK-1-001,PChattopadhyay,BS-Biochemistry,Khanna Publisher,0,1998,PB,Purchase,0,0,1,0,0,0
841,660.28 PET,Plant Design and Economics for Chemical Engineers,BIO-123-RK-1-001,Max S Peters,BS-Biochemistry,McGraw Hill,0,2002,PB,Purchase,0,4th,1,0,0,0
842,540 CHR,Analutical Chemistry,BIO-124-RK-1-001,Gary D Christian,BS-Biochemistry,0,0,0,PB,Purchase,0,7th,1,0,0,0
843,540 HUN,Chemistry Calculations,BIO-125-RK-1-001,J A Hunt,BS-Biochemistry,Longman,0,2008,PB,Purchase,0,1st,1,0,0,0
844,540 HUN,Chemistry Calculations,BIO-125-RK-1-002,J A Hunt,BS-Biochemistry,Longman,0,2008,PB,Purchase,0,1st,1,0,0,0
845,615.5 THE,The Washington Manual of Medical Therapeutics,BIO-126-RK-1-001,Pavat Bhat Alexandra Mark,BS-Biochemistry,Wolters Kluwer,0,2016,PB,Purchase,0,35th,1,0,0,0
846,612 AMN,Anatomy Biochemistry & Physiology (MCQs),BIO-127-RK-1-001,DrAmna DrIqra DrRabia,BS-Biochemistry,Zubair Book Depot,0,2017,PB,Purchase,0,3rd,1,0,0,0
847,616.85 HAS,Epilepsy and Its Management,BIO-128-RK-1-001,ProfHasan Aziz,BS-Biochemistry,0,0,2002,PB,Purchase,0,0,1,0,0,0
848,615.32 CUN,Antibiotic Essentials,BIO-129-RK-1-001,Cheston B Cunha Burke,BS-Biochemistry,Health Sciences Publisher,0,2017,PB,Purchase,0,5th,1,0,0,0
849,542.2 BIF,Modern Instrumentals in Chemical Analysis,BIO-130-RK-1-001,Frank MBiffen William Seaman,BS-Biochemistry,McGrawHill,0,1956,PB,Purchase,0,1st,1,0,0,0
850,540.151 YAT,Chemical Calculation,BIO-131-RK-1-001,Paul and Yates,BS-Biochemistry,0,0,0,PB,Purchase,0,2nd,1,0,0,0
851,540.151 YAT,Chemical Calculation,BIO-131-RK-1-002,Paul and Yates,BS-Biochemistry,0,0,0,PB,Purchase,0,2nd,1,0,0,0
852,570.285 BIO,Bioinformatics (A Practical Guide to the Analysis of Genes and proteins),BIO-132-RK-1-001,Baxevanis Ouellette,BS-Biochemistry,Wiley,0,2018,PB,Purchase,0,3rd,1,0,0,0
853,570.285 POL,Bioinformatics,BIO-133-RK-1-001,Andrzej Polanski Marek Kimmel,BS-Biochemistry,Springer,0,2007,PB,Purchase,0,0,1,0,0,0
854,570.285 POL,Bioinformatics,BIO-133-RK-1-002,Andrzej Polanski Marek Kimmel,BS-Biochemistry,Springer,0,2007,PB,Purchase,0,0,1,0,0,0
855,616.042 NUS,Thompson & Thompson Genetics in Medicine,BIO-134-RK-1-001,Nussbaum Mclnnes Willard,BS-Biochemistry,Elsevier,0,2016,PB,Purchase,0,8th,1,0,0,0
856,616.07 BIS,"Clinical Chemistry Principles, Techniques and Correlations (South Asia Edition)",BIO-135-RK-1-001,Michael Bishop Edward PFody Larry,BS-Biochemistry,Wolters Kluwer,0,2018,PB,Purchase,0,8th,1,0,0,0
857,660.6 KRI,Bioethics and Biosafety in Biotechnology,BIO-136-RK-1-001,V Sreekrishna,BS-Biochemistry,0,0,2007,PB,Purchase,0,0,1,0,0,0
858,660.6 KRI,Bioethics and Biosafety in Biotechnology,BIO-136-RK-1-002,V Sreekrishna,BS-Biochemistry,0,0,2007,PB,Purchase,0,0,1,0,0,0
859,660.6 SMI,Biotechnology ,BIO-137-RK-1-001,John E Smith,BS-Biochemistry,Combridge,0,2011,PB,Purchase,0,5th,1,0,0,0
860,660.6 SMI,Biotechnology ,BIO-137-RK-1-002,John E Smith,BS-Biochemistry,Combridge,0,2011,PB,Purchase,0,5th,1,0,0,0
861,660.6 PUR,Biotechnology Fundamentals and Applications ,BIO-138-RK-1-001,Purohit,BS-Biochemistry,Agrobios,0,2010,PB,Purchase,0,4th,1,0,0,0
862,612.015 BER,Biochemistry,BIO-139-RK-1-001,Jeremy MBerg John L Tymoczko Gregory Lubert,BS-Biochemistry,W.H.Freeman,0,2015,PB,Purchase,0,"8th, 1",1,0,0,0
863,612.015 BER,Biochemistry,BIO-140-RK-1-001,Jeremy MBerg John L Tymoczko Gregory Lubert,BS-Biochemistry,W.H.Freeman,0,2015,PB,Purchase,0,"8th, 2",1,0,0,0
864,612.015 MUK,Hashmi's Textbook of Medical Biochemistry,BIO-141-RK-1-001,MAHashmi HHashmi,BS-Biochemistry,Paramount Books,0,2017,PB,Purchase,0,6th,1,0,0,0
865,612.015 VAR,Varley's Practical Clinical Biochemistry,BIO-142-RK-1-001,Alan HGowenlock Janet Donald,BS-Biochemistry,0,0,0,PB,Purchase,0,6th,1,0,0,0
866,612.015 BOY,Modern Experimental Biochemistry,BIO-143-RK-1-001,Rodney FBoyer,BS-Biochemistry,Benjamin Cummings,0,2000,PB,Purchase,0,3rd,1,0,0,0
867,612.015 BOY,Modern Experimental Biochemistry,BIO-143-RK-1-002,Rodney FBoyer,BS-Biochemistry,Benjamin Cummings,0,2000,PB,Purchase,0,3rd,1,0,0,0
868,575.1 GRI,Introduction Genetic Analysis,BIO-144-RK-1-001,Anthony JF John Catherine David,BS-Biochemistry,0,0,0,PB,Purchase,0,12th,1,0,0,0
869,572.8 BRO,Gene Cloing & DNA Analysis and Introduction,BIO-145-RK-1-001,TA Brown,BS-Biochemistry,Wiley Blackwell,0,2016,PB,Purchase,0,7th,1,0,0,0
870,579 COR,Lippincott Illustrated Reviews Microbiology,BIO-146-RK-1-001,Cynthia Nau Cornelissen Marcia Metzgar,BS-Biochemistry,0,0,0,PB,Purchase,0,4th,1,0,0,0
871,579 RYA,Sherris Medical Microbiology An Introduction to Infections Diseases,BIO-147-RK-1-001,Kenneth JRyan CGeorge Ray,BS-Biochemistry,McGrawHill,0,2004,PB,Purchase,0,4th,1,0,0,0
872,579 BLA,Microbiology Principles and Explorations,BIO-148-RK-1-001,Jacquelyn GBlack Laura J Black,BS-Biochemistry,Wiley,0,2015,PB,Purchase,0,9th,1,0,0,0
873,616.07 OWE,Kuby Immunology,BIO-149-RK-1-001,Judith AOwen Jenni Punt Sharon Patricia,BS-Biochemistry,W.H.Freeman,0,2013,PB,Purchase,0,7th,1,0,0,0
874,616.07 DEL,Roitt's Essential Immunology,BIO-150-RK-1-001,Peter JDelves Seamus Dennis Ivan,BS-Biochemistry,Wiley Blakwell,0,2011,PB,Purchase,0,13th,1,0,0,0
875,616.07 ABB,Cellular and Molecular Immunology,BIO-151-RK-1-001,Abdul KAbbas Andrew HLichtman Shiv David,BS-Biochemistry,Elsevier,0,2018,PB,Purchase,0,9th,1,0,0,0
876,571.6 KAR,Cell and Molecular Biology Concepts and Experiments,BIO-152-RK-1-001,Gerald Karp,BS-Biochemistry,Wiley,0,2013,PB,Purchase,0,7th,1,0,0,0
877,571.6 CLA,Academic Cell Molecular Biology,BIO-153-RK-1-001,David P Clark Nanette JPazdernik,BS-Biochemistry,Elsevier,0,2013,PB,Purchase,0,2nd,1,0,0,0
878,571.6 LOD,Molecular Biology,BIO-154-RK-1-001,Harvey Lodish Arnold Berk Chris AKaiser Monty Krieger Anthony Bretscher Hidde Ploegh AmonMartin,BS-Biochemistry,W.H.Freeman,0,2016,PB,Purchase,0,"8th, 1",1,0,0,0
879,571.6 LOD,Molecular Biology,BIO-155-RK-1-001,Harvey Lodish Arnold Berk Chris AKaiser Monty Krieger Anthony Bretscher Hidde Ploegh AmonMartin,BS-Biochemistry,W.H.Freeman,0,2016,PB,Purchase,0,"8th, 2",1,0,0,0
880,610.72 SUL,Essentials of Biostatistics in Public Health,BIO-156-RK-1-001,Lisa MSullivan,BS-Biochemistry,Jones & Bartlett,0,2012,PB,Purchase,0,2nd,1,0,0,0
881,519.502 KUZ,Basic Statistics for the Health Sciences,BIO-157-RK-1-001,Jan WKuzma Stephen EBohnenblust,BS-Biochemistry,Mayfield Publishing,0,1998,PB,Purchase,0,5th,1,0,0,0
882,570.15 ROS,Fundamentals of Biostatistics,BIO-158-RK-1-001,bernard Rosner,BS-Biochemistry,Brooks/Cole Cengage Learing,0,2011,PB,Purchase,0,7th,1,0,0,0
883,610.7 HAR,Medical Statistics Made easy,BIO-159-RK-1-001,MHarris and GTaylor,BS-Biochemistry,Scion,0,2014,PB,Purchase,0,3rd,1,0,0,0
884,610.72 CAM,Statistics at Square One,BIO-160-RK-1-001,MJ Campbell TDV Swinscow,BS-Biochemistry,Wiley Blackwell,0,2013,PB,Purchase,0,11th,1,0,0,0
885,612.015 IRF,Concise Medical Book Series BCQs in Biochemistry,BIO-161-RK-1-001,Irfan Bashir Syed Zeeshan Abid,BS-Biochemistry,Rohan Book Centre,0,2013,PB,Purchase,0,2nd,1,0,0,0
886,612.015 SHA,MCQs in Biochemistry-1,BIO-162-RK-1-001,TH Bhatti A Ikram,BS-Biochemistry,Bhatti production,0,2014,PB,Purchase,0,4th,1,0,0,0
887,612.015 DAW,Chemistry MCQs Papers,BIO-163-RK-1-001,DrDawood Dar,BS-Biochemistry,College Book Shop,0,2004,PB,Purchase,0,1st,1,0,0,0
888,612.015 SMI,Biochemistry & Genetics,BIO-164-RK-1-001,Alisa AMeny Adam JRosh,BS-Biochemistry,McGrawHill,0,2002,PB,Purchase,0,2nd,1,0,0,0
889,612.015 TEX,Textbook of Biochemistry with Clinical Correlations,BIO-165-RK-1-001,Thomas MDevlin,BS-Biochemistry,Library of Congress Cataloging in Pub,0,2011,PB,Purchase,0,7th,1,0,0,0
890,612.015 TEX,Textbook of Biochemistry with Clinical Correlations,BIO-165-RK-1-002,Thomas MDevlin,BS-Biochemistry,Library of Congress Cataloging in Pub,0,0,PB,Purchase,0,0,1,0,0,0
891,301 BRO,An Introduction to Sociology,BIO-166-RK-1-001,Ken Browne,BS-Biochemistry,0,0,0,0,0,0,4th,1,0,0,0
892,668.9 FRI,Polymer Science & Technology,BIO-167-RK-1-001,Joel RFried,BS-Biochemistry,PHI Learning,582,2003,PB,Purchase,350,2nd,1,0,0,0
893,572.86 CLO,A Closer Look at Genes and Genetic Engineering,BIO-168-RK-1-001,Michael Anderson,BS-Biochemistry,Britannica Educational Publishing,89,2012,0,0,178,0,1,0,0,0
894,574.29 HAR,"Antibodies, A Laboratory Manual",BIO-169-RK-1-001,Harlow and David Lane,BS-Biochemistry,Cold Spring Harbor Laboratory,742,1988,0,0,890.4,0,1,0,0,0
895,547 CHO,Balaji Advanced Problems in Organic Chemistry Part 1,BIO-170-RK-1-001,M S Chouhan,BS-Biochemistry,Shri Balaji,246,0,0,0,295.2,0,1,0,0,0
896,5547 CHO,Balaji Advanced Problems in Organic Chemistry Part 2,BIO-171-RK-1-001,M S Chouhan,BS-Biochemistry,Shri Balaji,226,0,0,0,271.2,0,1,0,0,0
897,547 CHO,Balaji Advanced Problems in Organic Chemistry Part 3,BIO-172-RK-1-001,M S Chouhan ,BS-Biochemistry,Shri Balaji,172,0,0,0,206.4,0,1,0,0,0
898,660.65 NIC,An Introduction to Genetic Engineering,BIO-173-RK-1-001,Desmond S T Nicholl,BS-Biochemistry,Cambridge University Press,350,2008,0,0,420,3rd,1,0,0,0
899,547.007 PAV,A Microscale Approach to Organic Laboratory Techniques,BIO-174-RK-1-001,Donald L Pavia George S Kriz Gary M,BS-Biochemistry,Cengage Learning,1042,2012,0,0,1250.4,"5th, 1",1,0,0,0
900,547.007 PAV,A Microscale Approach to Organic Laboratory Techniques,BIO-175-RK-1-001,Donald L Pavia George S Kriz Gary M,BS-Biochemistry,Cengage Learning,1042,2012,0,0,1250.4,"5th, 2",1,0,0,0
901,547.007 PAV,A Microscale Approach to Organic Laboratory Techniques,BIO-176-RK-1-001,Donald L Pavia George Gary Randall,BS-Biochemistry,Cengage Learning,1054,2007,0,0,1264.8,"6th, 1",1,0,0,0
902,547.007 PAV,A Microscale Approach to Organic Laboratory Techniques,BIO-177-RK-1-001,Donald L Pavia George Gary Randall,BS-Biochemistry,Cengage Learning,1054,2007,0,0,1264.8,"6th, 2",1,0,0,0
903,572 BER,Biochemistry,BIO-178-RK-1-001,Jeremy M Berg Tymoczko JL Stryer L,BS-Biochemistry,W.H.Freeman and Company,1515,2002,0,0,1818,"5th, 1",1,0,0,0
