Registration No.,Attempt,Internal (20%),Mid Term,Final Term Marks(80%),Practical Work (20),Total Obtain Marks,Total mark,Course Code,Semester,Session
2016-GCUF-068998,1st,12,,32.64,0,44.64,80,DPT-410,4,2016-21
2016-GCUF-066419,1st,12,,31.68,0,43.68,80,DPT-410,4,2016-21
2016-GCUF-069000,1st,12,,32.16,0,44.16,80,DPT-410,4,2016-21
2016-GCUF-066435,1st,12,,22.56,0,34.56,80,DPT-410,4,2016-21
2016-GCUF-069001,1st,12,,26.4,0,38.4,80,DPT-410,4,2016-21
2016-GCUF-069003,1st,12,,29.28,0,41.28,80,DPT-410,4,2016-21
2016-GCUF-069004,1st,12,,14.88,0,26.88,80,DPT-410,4,2016-21
2016-GCUF-069005,1st,9,,29.76,0,38.76,80,DPT-410,4,2016-21
2016-GCUF-068953,1st,12,,12.48,0,24.48,80,DPT-410,4,2016-21
2016-GCUF-068954,1st,12,,29.28,0,41.28,80,DPT-410,4,2016-21
2016-GCUF-068955,1st,9,,5,0,14,80,DPT-410,4,2016-21
2016-GCUF-068956,1st,12,,31.68,0,43.68,80,DPT-410,4,2016-21
2016-GCUF-068957,1st,12,,35.52,0,47.52,80,DPT-410,4,2016-21
2016-GCUF-068958,1st,12,,30.72,0,42.72,80,DPT-410,4,2016-21
2016-GCUF-068959,1st,12,,32.16,0,44.16,80,DPT-410,4,2016-21
2016-GCUF-068960,1st,12,,29.76,0,41.76,80,DPT-410,4,2016-21
2016-GCUF-068964,1st,12,,33.6,0,45.6,80,DPT-410,4,2016-21
2016-GCUF-068965,1st,9,,34.08,0,43.08,80,DPT-410,4,2016-21
2016-GCUF-068966,1st,12,,32.64,0,44.64,80,DPT-410,4,2016-21
2016-GCUF-068967,1st,9,,34.08,0,43.08,80,DPT-410,4,2016-21
2016-GCUF-068968,1st,12,,30.72,0,42.72,80,DPT-410,4,2016-21
2016-GCUF-068969,1st,12,,31.2,0,43.2,80,DPT-410,4,2016-21
2016-GCUF-068970,1st,9,,26.4,0,35.4,80,DPT-410,4,2016-21
2016-GCUF-068971,1st,12,,31.68,0,43.68,80,DPT-410,4,2016-21
2016-GCUF-068972,1st,12,,31.2,0,43.2,80,DPT-410,4,2016-21
2016-GCUF-068974,1st,12,,30.24,0,42.24,80,DPT-410,4,2016-21
2016-GCUF-068975,1st,12,,27.84,0,39.84,80,DPT-410,4,2016-21
2016-GCUF-068976,1st,9,,27.84,0,36.84,80,DPT-410,4,2016-21
2016-GCUF-068977,1st,12,,30.72,0,42.72,80,DPT-410,4,2016-21
2016-GCUF-068978,1st,12,,33.12,0,45.12,80,DPT-410,4,2016-21
2016-GCUF-069002,1st,12,,30.24,0,42.24,80,DPT-410,4,2016-21
2016-GCUF-066434,1st,5.5,,21.8,16.5,43.8,80,DPT-412,4,2016-21
2016-GCUF-068996,1st,8,,24.2,18.5,50.7,80,DPT-412,4,2016-21
2016-GCUF-066417,1st,8,,20.6,18,46.6,80,DPT-412,4,2016-21
2016-GCUF-068979,1st,8,,23.6,18.5,50.1,80,DPT-412,4,2016-21
2016-GCUF-068963,1st,8,,28.2,19,55.2,80,DPT-412,4,2016-21
2016-GCUF-066436,1st,8,,24.4,19.5,51.9,80,DPT-412,4,2016-21
2016-GCUF-066437,1st,8,,21.6,17.5,47.1,80,DPT-412,4,2016-21
2015-GCUF-055536,1st,5.5,,21.2,17,43.7,80,DPT-412,4,2016-21
2016-GCUF-066438,1st,8,,23.2,17.5,48.7,80,DPT-412,4,2016-21
2016-GCUF-068980,1st,8,,21.6,18,47.6,80,DPT-412,4,2016-21
2016-GCUF-066439,1st,8,,21.6,18,47.6,80,DPT-412,4,2016-21
2016-GCUF-066440,1st,8,,21.8,17.5,47.3,80,DPT-412,4,2016-21
2015-GCUF-055233,1st,8,,22.8,17,47.8,80,DPT-412,4,2016-21
2016-GCUF-068983,1st,5.5,,24,18.5,48,80,DPT-412,4,2016-21
2016-GCUF-066433,1st,8,,16.6,17,41.6,80,DPT-412,4,2016-21
2016-GCUF-066432,1st,8,,21.2,18.5,47.7,80,DPT-412,4,2016-21
2016-GCUF-068985,1st,8,,23,18,49,80,DPT-412,4,2016-21
2016-GCUF-066416,1st,5.5,,20.6,16.5,42.6,80,DPT-412,4,2016-21
2016-GCUF-068986,1st,8,,25,18.5,51.5,80,DPT-412,4,2016-21
2016-GCUF-068987,1st,8,,24,18,50,80,DPT-412,4,2016-21
2016-GCUF-066430,1st,8,,23.4,18.5,49.9,80,DPT-412,4,2016-21
2016-GCUF-068988,1st,8,,24.6,17,49.6,80,DPT-412,4,2016-21
2016-GCUF-066428,1st,8,,16,16,40,80,DPT-412,4,2016-21
2016-GCUF-068989,1st,8,,22,17,47,80,DPT-412,4,2016-21
2016-GCUF-068990,1st,5.5,,24.6,16,46.1,80,DPT-412,4,2016-21
2016-GCUF-066427,1st,5.5,,22.6,15.5,43.6,80,DPT-412,4,2016-21
2016-GCUF-068991,1st,8,,23.8,17,48.8,80,DPT-412,4,2016-21
2016-GCUF-066426,1st,8,,20.6,16.5,45.1,80,DPT-412,4,2016-21
2016-GCUF-066425,1st,8,,22,17,47,80,DPT-412,4,2016-21
2016-GCUF-068992,1st,8,,23,17,48,80,DPT-412,4,2016-21
2016-GCUF-068993,1st,8,,16.4,16,40.4,80,DPT-412,4,2016-21
2016-GCUF-068994,1st,8,,22.4,17.5,47.9,80,DPT-412,4,2016-21
2016-GCUF-066423,1st,8,,21.2,16.5,45.7,80,DPT-412,4,2016-21
2016-GCUF-066421,1st,8,,20.6,16,44.6,80,DPT-412,4,2016-21
2016-GCUF-068998,1st,8,,22.8,17.5,48.3,80,DPT-412,4,2016-21
2016-GCUF-066419,1st,8,,20.2,16.5,44.7,80,DPT-412,4,2016-21
2016-GCUF-069000,1st,8,,23,17,48,80,DPT-412,4,2016-21
2016-GCUF-069001,1st,8,,21,17.5,46.5,80,DPT-412,4,2016-21
2016-GCUF-066435,1st,8,,15.4,16,39.4,80,DPT-412,4,2016-21
2016-GCUF-069003,1st,8,,26.2,18,52.2,80,DPT-412,4,2016-21
2016-GCUF-069004,1st,8,,23.6,17.5,49.1,80,DPT-412,4,2016-21
2016-GCUF-069005,1st,5.5,,22,16.5,44,80,DPT-412,4,2016-21
2016-GCUF-068953,1st,8,,21.6,17,46.6,80,DPT-412,4,2016-21
2016-GCUF-068954,1st,8,,24,18,50,80,DPT-412,4,2016-21
2016-GCUF-068955,1st,7.5,,19.5,13,40,80,DPT-412,4,2016-21
2016-GCUF-068956,1st,8,,21.8,15,44.8,80,DPT-412,4,2016-21
2016-GCUF-068957,1st,8,,21.8,15.5,45.3,80,DPT-412,4,2016-21
2016-GCUF-068958,1st,8,,22,16,46,80,DPT-412,4,2016-21
2016-GCUF-068959,1st,8,,22.2,16.5,46.7,80,DPT-412,4,2016-21
2016-GCUF-068960,1st,8,,22.2,16,46.2,80,DPT-412,4,2016-21
2016-GCUF-068964,1st,8,,25.6,18,51.6,80,DPT-412,4,2016-21
2016-GCUF-068965,1st,5.5,,24.2,17.5,47.2,80,DPT-412,4,2016-21
2016-GCUF-068966,1st,8,,26.2,18.5,52.7,80,DPT-412,4,2016-21
2016-GCUF-068967,1st,5.5,,23.4,17,45.9,80,DPT-412,4,2016-21
2016-GCUF-068968,1st,8,,24,17.5,49.5,80,DPT-412,4,2016-21
2016-GCUF-068969,1st,8,,23.2,17,48.2,80,DPT-412,4,2016-21
2016-GCUF-068970,1st,8,,22.6,16.5,47.1,80,DPT-412,4,2016-21
2016-GCUF-068971,1st,8,,25.2,18,51.2,80,DPT-412,4,2016-21
2016-GCUF-068972,1st,8,,27.2,19,54.2,80,DPT-412,4,2016-21
2016-GCUF-068974,1st,8,,24,17.5,49.5,80,DPT-412,4,2016-21
2016-GCUF-068975,1st,8,,26.6,18,52.6,80,DPT-412,4,2016-21
2016-GCUF-068976,1st,5.5,,24.4,17,46.9,80,DPT-412,4,2016-21
2016-GCUF-068977,1st,8,,25.2,18.5,51.7,80,DPT-412,4,2016-21
2016-GCUF-068978,1st,8,,26,18.5,52.5,80,DPT-412,4,2016-21
2016-GCUF-069002,1st,8,,25.4,18,51.4,80,DPT-412,4,2016-21
2016-GCUF-066434,1st,7.5,,17.5,8.5,33.5,80,DPT-507,5,2016-21
2016-GCUF-068996,1st,7.5,,20.2,11,38.7,80,DPT-507,5,2016-21
2016-GCUF-066417,1st,7.5,,25,10.5,43,80,DPT-507,5,2016-21
2016-GCUF-068979,1st,7.5,,23,13.5,44,80,DPT-507,5,2016-21
2016-GCUF-066436,1st,7.5,,22,13.5,43,80,DPT-507,5,2016-21
2016-GCUF-068963,1st,7.5,,21.3,13,41.8,80,DPT-507,5,2016-21
2015-GCUF-055536,1st,7.5,,25.6,13.5,46.6,80,DPT-507,5,2016-21
2016-GCUF-066437,1st,7.5,,21.3,14.5,43.3,80,DPT-507,5,2016-21
2016-GCUF-068980,1st,7.5,,25,11.5,44,80,DPT-507,5,2016-21
2016-GCUF-066438,1st,7.5,,24,11,42.5,80,DPT-507,5,2016-21
2016-GCUF-066439,1st,7.5,,20.2,9.5,37.2,80,DPT-507,5,2016-21
2016-GCUF-066440,1st,7.5,,18.6,15.5,41.6,80,DPT-507,5,2016-21
2015-GCUF-055233,1st,7.5,,21.3,13,41.8,80,DPT-507,5,2016-21
2016-GCUF-066433,1st,7.5,,22.4,14,43.9,80,DPT-507,5,2016-21
2016-GCUF-068983,1st,7.5,,28,12.5,48,80,DPT-507,5,2016-21
2016-GCUF-066432,1st,7.5,,19.7,12,39.2,80,DPT-507,5,2016-21
2016-GCUF-066416,1st,7.5,,18.1,12,37.6,80,DPT-507,5,2016-21
2016-GCUF-068986,1st,7.5,,18.6,11.5,37.6,80,DPT-507,5,2016-21
2016-GCUF-068987,1st,7.5,,16,14.5,38,80,DPT-507,5,2016-21
2016-GCUF-066430,1st,7.5,,19.2,15,41.7,80,DPT-507,5,2016-21
2016-GCUF-068988,1st,7.5,,19.2,15,41.7,80,DPT-507,5,2016-21
2016-GCUF-068989,1st,7.5,,19.2,11,37.7,80,DPT-507,5,2016-21
2016-GCUF-066428,1st,7.5,,16.5,14,38,80,DPT-507,5,2016-21
2016-GCUF-066427,1st,7.5,,18.6,12,38.1,80,DPT-507,5,2016-21
2016-GCUF-068990,1st,7.5,,24,11.5,43,80,DPT-507,5,2016-21
2016-GCUF-066426,1st,7.5,,17.6,14,39.1,80,DPT-507,5,2016-21
2016-GCUF-068991,1st,7.5,,19.7,11,38.2,80,DPT-507,5,2016-21
2016-GCUF-066425,1st,7.5,,16.5,13,37,80,DPT-507,5,2016-21
2016-GCUF-068992,1st,7.5,,19.7,12,39.2,80,DPT-507,5,2016-21
2016-GCUF-068993,1st,7.5,,19.2,13.5,40.2,80,DPT-507,5,2016-21
2016-GCUF-066423,1st,7.5,,19.2,11.5,38.2,80,DPT-507,5,2016-21
2016-GCUF-066421,1st,7.5,,22.4,13.5,43.4,80,DPT-507,5,2016-21
2016-GCUF-068998,1st,7.5,,22.4,10,39.9,80,DPT-507,5,2016-21
2016-GCUF-066419,1st,7.5,,24,14.5,46,80,DPT-507,5,2016-21
2016-GCUF-069000,1st,7.5,,22.4,13.5,43.4,80,DPT-507,5,2016-21
2016-GCUF-066435,1st,7.5,,18.6,8.5,34.6,80,DPT-507,5,2016-21
2016-GCUF-069001,1st,7.5,,11.2,14,32.7,80,DPT-507,5,2016-21
2016-GCUF-069003,1st,7.5,,15,14.5,37,80,DPT-507,5,2016-21
2016-GCUF-069004,1st,7.5,,19.2,16,42.7,80,DPT-507,5,2016-21
2016-GCUF-069005,1st,7.5,,27.5,13,48,80,DPT-507,5,2016-21
2016-GCUF-068953,1st,7.5,,19.2,12,38.7,80,DPT-507,5,2016-21
2016-GCUF-068954,1st,7.5,,26.1,9.5,43.1,80,DPT-507,5,2016-21
2016-GCUF-068955,1st,7.5,,21,10,38.5,80,DPT-507,5,2016-21
2016-GCUF-068956,1st,7.5,,21.3,12.5,41.3,80,DPT-507,5,2016-21
2016-GCUF-068957,1st,7.5,,22,11.5,41,80,DPT-507,5,2016-21
2016-GCUF-068958,1st,7.5,,25,11.5,44,80,DPT-507,5,2016-21
2016-GCUF-068959,1st,7.5,,19.7,12,39.2,80,DPT-507,5,2016-21
2016-GCUF-068960,1st,7.5,,26.1,11,44.6,80,DPT-507,5,2016-21
2016-GCUF-068964,1st,7.5,,28.2,9.5,45.2,80,DPT-507,5,2016-21
2016-GCUF-068965,1st,7.5,,23,10.5,41,80,DPT-507,5,2016-21
2016-GCUF-068966,1st,7.5,,27,13.5,48,80,DPT-507,5,2016-21
2016-GCUF-068967,1st,8,,20.2,12,40.2,80,DPT-507,5,2016-21
2016-GCUF-068968,1st,7.5,,21,13,41.5,80,DPT-507,5,2016-21
2016-GCUF-068969,1st,8,,27.2,13.5,48.7,80,DPT-507,5,2016-21
2016-GCUF-068970,1st,7.5,,22,14.5,44,80,DPT-507,5,2016-21
2016-GCUF-068971,1st,8,,29.3,15,52.3,80,DPT-507,5,2016-21
2016-GCUF-068972,1st,7.5,,23,14,44.5,80,DPT-507,5,2016-21
2016-GCUF-068974,1st,7.5,,23.4,12,42.9,80,DPT-507,5,2016-21
2016-GCUF-068975,1st,7.5,,24.5,13,45,80,DPT-507,5,2016-21
2016-GCUF-068976,1st,7.5,,16,10,33.5,80,DPT-507,5,2016-21
2016-GCUF-068977,1st,7.5,,22,14.5,44,80,DPT-507,5,2016-21
2016-GCUF-068978,1st,7.5,,26.6,16.5,50.6,80,DPT-507,5,2016-21
2016-GCUF-069002,1st,7.5,,22,15,44.5,80,DPT-507,5,2016-21
2016-GCUF-066434,1st,7.5,,22,0,29.5,80,DPT-501,5,2016-21
2016-GCUF-068996,1st,7.5,,19,0,26.5,80,DPT-501,5,2016-21
2016-GCUF-066417,1st,7.5,,23,0,30.5,80,DPT-501,5,2016-21
2016-GCUF-068979,1st,7.5,,22,0,29.5,80,DPT-501,5,2016-21
2016-GCUF-068963,1st,7.5,,25,0,32.5,80,DPT-501,5,2016-21
2016-GCUF-066436,1st,7.5,,23,0,30.5,80,DPT-501,5,2016-21
2016-GCUF-066437,1st,7.5,,19,0,26.5,80,DPT-501,5,2016-21
2015-GCUF-055536,1st,7.5,,24,0,31.5,80,DPT-501,5,2016-21
2016-GCUF-068980,1st,7.5,,24,0,31.5,80,DPT-501,5,2016-21
2016-GCUF-066438,1st,7.5,,22,0,29.5,80,DPT-501,5,2016-21
2016-GCUF-066439,1st,7.5,,18,0,25.5,80,DPT-501,5,2016-21
2015-GCUF-055233,1st,7.5,,22,0,29.5,80,DPT-501,5,2016-21
2016-GCUF-066440,1st,7.5,,23,0,30.5,80,DPT-501,5,2016-21
2016-GCUF-068983,1st,7.5,,23,0,30.5,80,DPT-501,5,2016-21
2016-GCUF-066433,1st,7.5,,24,0,31.5,80,DPT-501,5,2016-21
2016-GCUF-066432,1st,7.5,,22,0,29.5,80,DPT-501,5,2016-21
2016-GCUF-066416,1st,7.5,,23,0,30.5,80,DPT-501,5,2016-21
2016-GCUF-068986,1st,7.5,,20,0,27.5,80,DPT-501,5,2016-21
2016-GCUF-066430,1st,7.5,,18,0,25.5,80,DPT-501,5,2016-21
2016-GCUF-068987,1st,7.5,,22,0,29.5,80,DPT-501,5,2016-21
2016-GCUF-068988,1st,7.5,,23,0,30.5,80,DPT-501,5,2016-21
2016-GCUF-066428,1st,7.5,,20,0,27.5,80,DPT-501,5,2016-21
2016-GCUF-068989,1st,7.5,,20,0,27.5,80,DPT-501,5,2016-21
2016-GCUF-066427,1st,7.5,,23,0,30.5,80,DPT-501,5,2016-21
2016-GCUF-068990,1st,7.5,,23,0,30.5,80,DPT-501,5,2016-21
2016-GCUF-068991,1st,7.5,,22,0,29.5,80,DPT-501,5,2016-21
2016-GCUF-066426,1st,7.5,,22,0,29.5,80,DPT-501,5,2016-21
2016-GCUF-066425,1st,7.5,,18,0,25.5,80,DPT-501,5,2016-21
2016-GCUF-068992,1st,7.5,,22,0,29.5,80,DPT-501,5,2016-21
2016-GCUF-068993,1st,7.5,,23,0,30.5,80,DPT-501,5,2016-21
2016-GCUF-066423,1st,7.5,,24,0,31.5,80,DPT-501,5,2016-21
2016-GCUF-066421,1st,7.5,,23,0,30.5,80,DPT-501,5,2016-21
2016-GCUF-068998,1st,7.5,,26,0,33.5,80,DPT-501,5,2016-21
2016-GCUF-066419,1st,7.5,,23,0,30.5,80,DPT-501,5,2016-21
2016-GCUF-069000,1st,7.5,,24,0,31.5,80,DPT-501,5,2016-21
2016-GCUF-066435,1st,7.5,,17,0,24.5,80,DPT-501,5,2016-21
2016-GCUF-069001,1st,7.5,,19,0,26.5,80,DPT-501,5,2016-21
2016-GCUF-069003,1st,8,,23,0,31,80,DPT-501,5,2016-21
2016-GCUF-069004,1st,7.5,,22,0,29.5,80,DPT-501,5,2016-21
2016-GCUF-069005,1st,7.5,,22,0,29.5,80,DPT-501,5,2016-21
2016-GCUF-068953,1st,7.5,,22,0,29.5,80,DPT-501,5,2016-21
2016-GCUF-068954,1st,8,,25,0,33,80,DPT-501,5,2016-21
2016-GCUF-068955,1st,7.5,,17,0,24.5,80,DPT-501,5,2016-21
2016-GCUF-068956,1st,7.5,,18,0,25.5,80,DPT-501,5,2016-21
2016-GCUF-068957,1st,7.5,,22,0,29.5,80,DPT-501,5,2016-21
2016-GCUF-068958,1st,7.5,,20,0,27.5,80,DPT-501,5,2016-21
2016-GCUF-068959,1st,7.5,,19,0,26.5,80,DPT-501,5,2016-21
2016-GCUF-068960,1st,7.5,,23,0,30.5,80,DPT-501,5,2016-21
2016-GCUF-068964,1st,7.5,,22,0,29.5,80,DPT-501,5,2016-21
2016-GCUF-068965,1st,7.5,,20,0,27.5,80,DPT-501,5,2016-21
2016-GCUF-068966,1st,7.5,,22,0,29.5,80,DPT-501,5,2016-21
2016-GCUF-068967,1st,7.5,,20,0,27.5,80,DPT-501,5,2016-21
2016-GCUF-068968,1st,7.5,,24,0,31.5,80,DPT-501,5,2016-21
2016-GCUF-068969,1st,8,,25,0,33,80,DPT-501,5,2016-21
2016-GCUF-068970,1st,7.5,,24,0,31.5,80,DPT-501,5,2016-21
2016-GCUF-068971,1st,8,,25,0,33,80,DPT-501,5,2016-21
2016-GCUF-068972,1st,7.5,,22,0,29.5,80,DPT-501,5,2016-21
2016-GCUF-068974,1st,7.5,,20,0,27.5,80,DPT-501,5,2016-21
2016-GCUF-068975,1st,7.5,,23,0,30.5,80,DPT-501,5,2016-21
2016-GCUF-068976,1st,7.5,,20,0,27.5,80,DPT-501,5,2016-21
2016-GCUF-068977,1st,7.5,,23,0,30.5,80,DPT-501,5,2016-21
2016-GCUF-068978,1st,8,,29,0,37,80,DPT-501,5,2016-21
2016-GCUF-069002,1st,8,,24,0,32,80,DPT-501,5,2016-21
2016-GCUF-066434,1st,11.5,,31,0,42.5,80,DPT-503,5,2016-21
2016-GCUF-068996,1st,11.5,,31.5,0,43,80,DPT-503,5,2016-21
2016-GCUF-066417,1st,11.5,,33,0,44.5,80,DPT-503,5,2016-21
2016-GCUF-068979,1st,11.5,,28,0,39.5,80,DPT-503,5,2016-21
2016-GCUF-066436,1st,11.5,,37,0,48.5,80,DPT-503,5,2016-21
2016-GCUF-068963,1st,11.5,,36.5,0,48,80,DPT-503,5,2016-21
2015-GCUF-055536,1st,11.5,,36.5,0,48,80,DPT-503,5,2016-21
2016-GCUF-066437,1st,11.5,,31.5,0,43,80,DPT-503,5,2016-21
2016-GCUF-068980,1st,11.5,,34,0,45.5,80,DPT-503,5,2016-21
2016-GCUF-066438,1st,11.5,,36.5,0,48,80,DPT-503,5,2016-21
2016-GCUF-066439,1st,11.5,,36.5,0,48,80,DPT-503,5,2016-21
2016-GCUF-066440,1st,11.5,,31.5,0,43,80,DPT-503,5,2016-21
2015-GCUF-055233,1st,11.5,,32,0,43.5,80,DPT-503,5,2016-21
2016-GCUF-066433,1st,11.5,,37,0,48.5,80,DPT-503,5,2016-21
2016-GCUF-068983,1st,11.5,,37.5,0,49,80,DPT-503,5,2016-21
2016-GCUF-066432,1st,11.5,,29,0,40.5,80,DPT-503,5,2016-21
2016-GCUF-066416,1st,11.5,,31.5,0,43,80,DPT-503,5,2016-21
2016-GCUF-068986,1st,11.5,,34,0,45.5,80,DPT-503,5,2016-21
2016-GCUF-068987,1st,11.5,,34,0,45.5,80,DPT-503,5,2016-21
2016-GCUF-066430,1st,11.5,,31,0,42.5,80,DPT-503,5,2016-21
2016-GCUF-068988,1st,11.5,,34,0,45.5,80,DPT-503,5,2016-21
2016-GCUF-068989,1st,11.5,,35,0,46.5,80,DPT-503,5,2016-21
2016-GCUF-066428,1st,11.5,,31,0,42.5,80,DPT-503,5,2016-21
2016-GCUF-066427,1st,11.5,,32,0,43.5,80,DPT-503,5,2016-21
2016-GCUF-068990,1st,11.5,,35,0,46.5,80,DPT-503,5,2016-21
2016-GCUF-066426,1st,11.5,,30,0,41.5,80,DPT-503,5,2016-21
2016-GCUF-068991,1st,11.5,,34,0,45.5,80,DPT-503,5,2016-21
2016-GCUF-066425,1st,11.5,,33,0,44.5,80,DPT-503,5,2016-21
2016-GCUF-068992,1st,11.5,,32,0,43.5,80,DPT-503,5,2016-21
2016-GCUF-068993,1st,11.5,,33,0,44.5,80,DPT-503,5,2016-21
2016-GCUF-066423,1st,11.5,,27,0,38.5,80,DPT-503,5,2016-21
2016-GCUF-066421,1st,11.5,,33,0,44.5,80,DPT-503,5,2016-21
2016-GCUF-068998,1st,11.5,,36.5,0,48,80,DPT-503,5,2016-21
2016-GCUF-066419,1st,11.5,,33,0,44.5,80,DPT-503,5,2016-21
2016-GCUF-069000,1st,11.5,,30,0,41.5,80,DPT-503,5,2016-21
2016-GCUF-066435,1st,11.5,,24,0,35.5,80,DPT-503,5,2016-21
2016-GCUF-069001,1st,11.5,,24,0,35.5,80,DPT-503,5,2016-21
2016-GCUF-069003,1st,11.5,,31.5,0,43,80,DPT-503,5,2016-21
2016-GCUF-069004,1st,11.5,,31,0,42.5,80,DPT-503,5,2016-21
2016-GCUF-069005,1st,11,,27,0,38,80,DPT-503,5,2016-21
2016-GCUF-068953,1st,11.5,,30,0,41.5,80,DPT-503,5,2016-21
2016-GCUF-068954,1st,11.5,,40,0,51.5,80,DPT-503,5,2016-21
2016-GCUF-068955,1st,11.5,,27,0,38.5,80,DPT-503,5,2016-21
2016-GCUF-068956,1st,11.5,,27,0,38.5,80,DPT-503,5,2016-21
2016-GCUF-068957,1st,11.5,,30,0,41.5,80,DPT-503,5,2016-21
2016-GCUF-068958,1st,11.5,,35,0,46.5,80,DPT-503,5,2016-21
2016-GCUF-068959,1st,11.5,,31.5,0,43,80,DPT-503,5,2016-21
2016-GCUF-068960,1st,11.5,,33,0,44.5,80,DPT-503,5,2016-21
2016-GCUF-068964,1st,11.5,,37,0,48.5,80,DPT-503,5,2016-21
2016-GCUF-068965,1st,11.5,,31.5,0,43,80,DPT-503,5,2016-21
2016-GCUF-068966,1st,11.5,,38,0,49.5,80,DPT-503,5,2016-21
2016-GCUF-068967,1st,12,,33,0,45,80,DPT-503,5,2016-21
2016-GCUF-068968,1st,11.5,,29,0,40.5,80,DPT-503,5,2016-21
2016-GCUF-068969,1st,12,,37,0,49,80,DPT-503,5,2016-21
2016-GCUF-068970,1st,11.5,,36.5,0,48,80,DPT-503,5,2016-21
2016-GCUF-068971,1st,12,,36,0,48,80,DPT-503,5,2016-21
2016-GCUF-068972,1st,11.5,,33,0,44.5,80,DPT-503,5,2016-21
2016-GCUF-068974,1st,11.5,,31,0,42.5,80,DPT-503,5,2016-21
2016-GCUF-068975,1st,11.5,,34,0,45.5,80,DPT-503,5,2016-21
2016-GCUF-068976,1st,11,,29,0,40,80,DPT-503,5,2016-21
2016-GCUF-068977,1st,11.5,,31.5,0,43,80,DPT-503,5,2016-21
2016-GCUF-068978,1st,12,,37,0,49,80,DPT-503,5,2016-21
2016-GCUF-069002,1st,11.5,,31,0,42.5,80,DPT-503,5,2016-21
2016-GCUF-066434,1st,7.5,,21.6,16,45.1,80,DPT-505,5,2016-21
2016-GCUF-068996,1st,7.5,,21.2,15,43.7,80,DPT-505,5,2016-21
2016-GCUF-066417,1st,7.5,,20.6,15,43.1,80,DPT-505,5,2016-21
2016-GCUF-068979,1st,7.5,,22,16,45.5,80,DPT-505,5,2016-21
2016-GCUF-066436,1st,7.5,,24.6,16,48.1,80,DPT-505,5,2016-21
2016-GCUF-068963,1st,7.5,,24,17,48.5,80,DPT-505,5,2016-21
2015-GCUF-055536,1st,7.5,,23,18,48.5,80,DPT-505,5,2016-21
2016-GCUF-066437,1st,7.5,,20.4,15,42.9,80,DPT-505,5,2016-21
2016-GCUF-068980,1st,7.5,,18.2,15,40.7,80,DPT-505,5,2016-21
2016-GCUF-066438,1st,7.5,,20,15,42.5,80,DPT-505,5,2016-21
2016-GCUF-066439,1st,7.5,,20.4,16,43.9,80,DPT-505,5,2016-21
2016-GCUF-066440,1st,7.5,,23,16,46.5,80,DPT-505,5,2016-21
2015-GCUF-055233,1st,7.5,,23.2,18,48.7,80,DPT-505,5,2016-21
2016-GCUF-066433,1st,7.5,,21,15,43.5,80,DPT-505,5,2016-21
2016-GCUF-068983,1st,7.5,,21.2,15,43.7,80,DPT-505,5,2016-21
2016-GCUF-066432,1st,7.5,,20.8,15,43.3,80,DPT-505,5,2016-21
2016-GCUF-066416,1st,7.5,,20.6,16,44.1,80,DPT-505,5,2016-21
2016-GCUF-068986,1st,7.5,,19.6,16,43.1,80,DPT-505,5,2016-21
2016-GCUF-068987,1st,7.5,,24.2,17,48.7,80,DPT-505,5,2016-21
2016-GCUF-066430,1st,7.5,,22.6,18,48.1,80,DPT-505,5,2016-21
2016-GCUF-068988,1st,7.5,,21.8,16,45.3,80,DPT-505,5,2016-21
2016-GCUF-068989,1st,7.5,,19,15,41.5,80,DPT-505,5,2016-21
2016-GCUF-066428,1st,7.5,,21.6,16,45.1,80,DPT-505,5,2016-21
2016-GCUF-066427,1st,7.5,,19.4,16,42.9,80,DPT-505,5,2016-21
2016-GCUF-068990,1st,7.5,,24,17,48.5,80,DPT-505,5,2016-21
2016-GCUF-066426,1st,7.5,,18.2,16,41.7,80,DPT-505,5,2016-21
2016-GCUF-068991,1st,7.5,,21.2,15,43.7,80,DPT-505,5,2016-21
2016-GCUF-066425,1st,7.5,,21.4,16,44.9,80,DPT-505,5,2016-21
2016-GCUF-068992,1st,7.5,,16,15,38.5,80,DPT-505,5,2016-21
2016-GCUF-068993,1st,7.5,,17.6,16,41.1,80,DPT-505,5,2016-21
2016-GCUF-066423,1st,7.5,,18.8,16,42.3,80,DPT-505,5,2016-21
2016-GCUF-066421,1st,7.5,,23.6,17,48.1,80,DPT-505,5,2016-21
2016-GCUF-068998,1st,7.5,,20,16,43.5,80,DPT-505,5,2016-21
2016-GCUF-066419,1st,7.5,,21,15,43.5,80,DPT-505,5,2016-21
2016-GCUF-069000,1st,7.5,,20.8,16,44.3,80,DPT-505,5,2016-21
2016-GCUF-066435,1st,7.5,,21.2,15,43.7,80,DPT-505,5,2016-21
2016-GCUF-069001,1st,7.5,,13.6,16,37.1,80,DPT-505,5,2016-21
2016-GCUF-069003,1st,7.5,,19.4,17,43.9,80,DPT-505,5,2016-21
2016-GCUF-069004,1st,7.5,,19.2,16,42.7,80,DPT-505,5,2016-21
2016-GCUF-069005,1st,7.5,,14.6,16,38.1,80,DPT-505,5,2016-21
2016-GCUF-068953,1st,7.5,,19.6,15,42.1,80,DPT-505,5,2016-21
2016-GCUF-068954,1st,7.5,,25.6,16,49.1,80,DPT-505,5,2016-21
2016-GCUF-068955,1st,7.5,,18.2,16,41.7,80,DPT-505,5,2016-21
